Tweet,Author,Date
boston bruins play as a team they are worth my attention unlike the celtics,🦍,2019-03-01 01:02:48
The Lightning and Bruins remain without a goal with 9:13 left in the first period. Shots are 7-3 for Boston. #TBLightning #TBLvsBOS #GoBolts,The Scrum Sports,2019-03-01 01:01:18
"RT @SavageBoston: ARE YOU ALL IN ON THE BOSTON BRUINS??!

RT - YES 

LIKE - YEA 

Comment - INDEED",Connor Marcelonis,2019-03-01 01:00:53
"RT @SavageBoston: ARE YOU ALL IN ON THE BOSTON BRUINS??!

RT - YES 

LIKE - YEA 

Comment - INDEED",Alex Panaggio,2019-03-01 01:00:28
"RT @SavageBoston: ARE YOU ALL IN ON THE BOSTON BRUINS??!

RT - YES 

LIKE - YEA 

Comment - INDEED",Austin Martin,2019-03-01 00:56:24
"RT @SavageBoston: ARE YOU ALL IN ON THE BOSTON BRUINS??!

RT - YES 

LIKE - YEA 

Comment - INDEED",Sal,2019-03-01 00:56:10
@NYorNothing @NYIslanders @Fanatics Go Boston Bruins 😊😊😊😊😊😊,Matthew,2019-03-01 00:53:37
"RT @SavageBoston: ARE YOU ALL IN ON THE BOSTON BRUINS??!

RT - YES 

LIKE - YEA 

Comment - INDEED",Luke Donovan,2019-03-01 00:53:25
Boston Bruins vs Tampa Bay Lightning Hockey [HD] Broadcast - 01-Mar -  NHL https://t.co/DPb1JGwl4M,ironniser,2019-03-01 00:52:30
Boston Bruins vs Tampa Bay Lightning Hockey [HD] Broadcast - 01-Mar -  NHL https://t.co/DPb1JGeJGc,ironniser,2019-03-01 00:52:00
"Bruins have lost their last 2 games vs the Lightning, including a 3-2 loss in Tampa on Dec. 6 (1st of 4 meetings this season). Boston is 13-3-0 in their last 16 home games vs. TB. The Lightning beat the B's in 5 games in the 2nd rd last spring

#NHLBruins #Lightning #MetroBoston.",Richard Slate,2019-03-01 00:51:19
Everyone talking about the Celtics struggles but how about we talk about how the bruins are the 2nd best team out of 31 NHL teams and 3rd best team out of 4 Boston teams,koconn,2019-03-01 00:48:18
RT @Jameswinecellar: @boozychef @GailBenzler @_drazzari @joycewineco @MontereyWines @jflorez @joneill55 @Friscokid49 @RedWineCats @SideHust…,Dave Razzari,2019-03-01 00:47:08
"@boozychef @GailBenzler @_drazzari @joycewineco @MontereyWines @jflorez @joneill55 @Friscokid49 @RedWineCats @SideHustleWino @forkmespoonme @winestainedlens @TheVAGrape @cuvee_corner Can you schmooze a mohair?!!  Good grief, it’s not even PS time yet &amp; your zany tweets are already provoking me to open another bottle of wine.... thank god the Tampa Bay Lightning are playing the Boston Bruins tonight..... must keep my sanity for the power plays!! 🏒😬🍷😎",James,2019-03-01 00:45:47
"RT @SavageBoston: ARE YOU ALL IN ON THE BOSTON BRUINS??!

RT - YES 

LIKE - YEA 

Comment - INDEED",Matt Masse,2019-03-01 00:44:58
I expect to see Boston to match the Bergeron line against the Point line all night. The Point line dominated the Bruins in the playoffs.,Raw Charge,2019-03-01 00:44:46
"RT @SavageBoston: ARE YOU ALL IN ON THE BOSTON BRUINS??!

RT - YES 

LIKE - YEA 

Comment - INDEED",Max Wagner,2019-03-01 00:44:39
@Reinaluna Boston Bruins e Tampa Bay Lightning?,Guiilherme,2019-03-01 00:44:11
"@IslesGirl3 I hate the Bruins, but we can all agree that this video is fucking messed up because that’s Boston’s song. You tried.",WhoDatPat⚜️🍁,2019-03-01 00:43:56
"RT @SavageBoston: ARE YOU ALL IN ON THE BOSTON BRUINS??!

RT - YES 

LIKE - YEA 

Comment - INDEED",Ken wilmot,2019-03-01 00:42:50
"Puck drop in Boston!! Bolts vs Bruins!!! 

#NHLBruins #BruinsFam #NHL #HockeyTwitter #IceSurfing #BREAKING #BreakingNews #Need2 #Bruins #ThursdayThoughts #ThursdayMotivation @NHLBruins",TapRoomSports,2019-03-01 00:42:41
Boston Bruins -120 underway. #BestBet,Alex B. Smith Sports,2019-03-01 00:42:26
Game on from Boston! Tampa with the early possession and the Bu's ice it after a few in tight shots. Poor start for the Bruins,Chris Lynch,2019-03-01 00:42:07
"@SaraCivian Worse than Philly? Maybe Boston has a sense of entitlement with all the Celtics, Bruins, and lately Patriots and Red Sox Championships.? The best thing I can say about Sox fans is at least they’re not Yankees fans",Norm Caudell,2019-03-01 00:41:36
"RT @SavageBoston: ARE YOU ALL IN ON THE BOSTON BRUINS??!

RT - YES 

LIKE - YEA 

Comment - INDEED",LateTwentiesWizard 🐍,2019-03-01 00:41:17
RT @FitRec: We're rooting for our four @TerrierHockey alumni tonight as the @NHLBruins take the ice for a big game! @CharlieCoyle_3 @Matt_G…,Mackenzie,2019-03-01 00:41:11
The Lightning and Bruins are underway from the TD Garden in Boston. This is the first time in NHL that two teams with point streaks of 14 or more games are playing one another. #TBLightning #TBLvsBOS #GoBolts,The Scrum Sports,2019-03-01 00:41:10
Tampa Bay Lightning at Boston Bruins: Streak vs. Streak #TBLightning  https://t.co/A57ZShIkof https://t.co/vP9uuUpub1,Lightning Report,2019-03-01 00:40:58
"GAME TIME, BIG MEASURING STICK TONIGHT, LET'S GO BRUINS.🐻🐻🐻 — watching Tampa Bay Lightning vs Boston Bruins",john hawley,2019-03-01 00:40:27
