Tweet,Author,Date
RT @NHL: 3-year-old Ty gearing up for the 2035 #NHLAllStar Weekend! 👏 (🎥 IG/ryanmercier93) https://t.co/CwjtgQTo2v,Original Pranksters,2019-03-19 18:14:29
@RoadToTelus NHL needs more free agent signings from USport. These guys are the same age as D1 players and most have CHL experience.,Mark McDowell,2019-03-19 18:14:25
"RT @NBCSBlackhawks: #OTD in 2014, Joel Quenneville became the 3rd NHL head coach to win 700 games. https://t.co/eSgtxpI8eO",Chi-Town Alisa,2019-03-19 18:14:22
"RT @chellegz: The @BuffaloSabres are one of the only NHL teams to produce their own broadcast, and the crew is the best in the business! ht…",Tom Callahan,2019-03-19 18:14:20
"RT @penguins: How many @NHL teams have four players to record 1,000 points with their franchise?

Just two... and one of them isn't an Orig…",ADAM GIDMAN,2019-03-19 18:14:17
"RT @SportsCenter: Mike Trout's extension is something special compared to the biggest contracts across the NBA, NFL and NHL 😳 https://t.co/…",Micah Kivelle,2019-03-19 18:14:16
@ryan2one3 @NHL @Marner93 @EASPORTSNHL @AM34 @MapleLeafs @scotiabank One 🐍 on the ice https://t.co/NUVS5nFfZi,John Spano likes Lou,2019-03-19 18:14:14
RT @FullPressRadio: NOW AIRING - Delivered Weekly (@DeliveredWeekly) w/ Jared Talbot (@JaredTalbot_) &amp; Eddie Buckley (@ejb8842) - Ep 53: Br…,Delivered Weekly Podcast,2019-03-19 18:14:14
RT @FullPressRadio: NOW AIRING - Delivered Weekly (@DeliveredWeekly) w/ Jared Talbot (@JaredTalbot_) &amp; Eddie Buckley (@ejb8842) - Ep 52: Sp…,Delivered Weekly Podcast,2019-03-19 18:14:12
"RT @penguins: How many @NHL teams have four players to record 1,000 points with their franchise?

Just two... and one of them isn't an Orig…",Tyler,2019-03-19 18:14:11
"#MLB has a major injury and surgery named after a former ball player, Tommy John. If the #NFL #NHL #NBA had an injury and surgery named after a former player, who would that player be?",Fredi The PizzaMan🔗,2019-03-19 18:14:10
"RT @SportsCenter: Mike Trout's extension is something special compared to the biggest contracts across the NBA, NFL and NHL 😳 https://t.co/…",Litle,2019-03-19 18:14:06
"RT @SportsCenter: Mike Trout's extension is something special compared to the biggest contracts across the NBA, NFL and NHL 😳 https://t.co/…",kenz ☠,2019-03-19 18:14:04
"RT @Covers_Vegas: Per @PropSwap: ""We just got the biggest NHL ticket we’ve seen all year. Islanders to win the Metro Division. They haven’t…",Colin Bassett,2019-03-19 18:14:02
"RT @penguins: How many @NHL teams have four players to record 1,000 points with their franchise?

Just two... and one of them isn't an Orig…",Brady Shuster,2019-03-19 18:14:01
