Tweet,Author,Date
"Boston Bruins 4, Tampa Bay Lightning 1 https://t.co/ogDalS9OG2 https://t.co/yN6SggAGYn",Sporterx,2019-03-01 03:42:07
"An exhausted #TBLightning team suffers their first regulation loss in a month at the hands of the Boston Bruins. #TBLvsBOS 

https://t.co/DMGkwvIuvo",Bolts By The Bay,2019-03-01 03:41:47
".@TBLightning's franchise-best 10-game winning streak snapped by Bruins, 4-1.

#GoBolts #NHL  

https://t.co/jygrNB3jN2",FOX Sports Florida,2019-03-01 03:41:46
"Tampa Bay's 14-game point streak (12-0-2) that ended tonight was the 3rd longest in franchise history

#NHLBruins #Lightning #MetroBoston",Richard Slate,2019-03-01 03:40:06
Tired Tampa Bay Lightning team dominated by Boston Bruins in 4-1 loss https://t.co/q0FUBqqCpK,Raw Charge,2019-03-01 03:36:45
"RT @NHLdotcom: The Lightning's winning streak ended at 10 with a 4-1 loss at the Bruins, who are 11-0-4 in their past 15 games. Boston scor…",Hockeyman,2019-03-01 03:35:52
RT @SportsCentre: #Lightning winning streak comes to an end at 10 games after 4-1 loss in Boston. #Bruins broke it open with three goals in…,Don Ryback,2019-03-01 03:34:31
Bruins use late scoring barrage snap Lightning''s streak 4-1 https://t.co/klAt6Wza5d,Scoresline,2019-03-01 03:30:48
RT @SportsCentre: #Lightning winning streak comes to an end at 10 games after 4-1 loss in Boston. #Bruins broke it open with three goals in…,TheSportsBoffin 89,2019-03-01 03:30:25
@HockeyProbSouth @LeoChirichiello @MapleLeafs Tampa Bay Lightning just lost 4 to 1 to Boston in Boston with their back up goalie and Tampa played last night too. It’s a fact jack not an excuse.,Wagz,2019-03-01 03:29:20
"New York Rangers #NYR lose to the Tampa Bay Lightning 4-3 in OT. 
https://t.co/7n90AuFuZ2",The Tornado News,2019-03-01 03:28:40
"The Lightning's winning streak ended at 10 with a 4-1 loss at the Bruins, who are 11-0-4 in their past 15 games. Boston scored three goals in 1:28 in the third period to pull away. https://t.co/V90mSoQsvH",NHL.com,2019-03-01 03:24:52
doin it https://t.co/s3hJEkogoK,james pippy,2019-03-01 03:24:47
"I am in. This #Bruins team is legit.

It was the first time two teams with point streaks of at least 14 games had faced off in NHL history. And the Bruins took Tampa Bay behind the shed and beat them with a garden hose, 4-1. #NHLBruins #Lightning #NHL https://t.co/HIX59ijIRt",The 300s,2019-03-01 03:19:08
Is this Michael Keaton or the coach of the Tampa Bay Lightning? https://t.co/iXSFWRaZLL,Jimmy Sickles,2019-03-01 03:16:47
"@NHLonNBCSports @NBCSN Do you think your announcers could call the Lightning,Tampa Bay instead of Tampa for a change?",Whitney Johnson,2019-03-01 03:16:21
RT @SportsCentre: #Lightning winning streak comes to an end at 10 games after 4-1 loss in Boston. #Bruins broke it open with three goals in…,Clay Harrell,2019-03-01 03:15:22
"RT @BBurnsNHL: FINAL: #Bolts fall 4-1 in Boston, ending their franchise record win streak at 10 games. Lightning also had a 14-game point s…",Courtney,2019-03-01 03:15:18
Tampa Bay Lightning win streaks end at 10 tonight by Bruins. We will be okay though. @BoltsNation @NHL_TampaBay #GoBolts #TBLightning  #TBLVsBOS #NHLTwitter https://t.co/fNFfpw1t8f,TheSportsBeard,2019-03-01 03:12:12
Poor Tampa Bay Lightning having to play 3 games in 4 nights 😂 The Bruins played 3 games in 4 nights three time zones from home less than two weeks ago and they won all 3. Boston &gt; Tampa,David,2019-03-01 03:10:43
RT @SportsCentre: #Lightning winning streak comes to an end at 10 games after 4-1 loss in Boston. #Bruins broke it open with three goals in…,Ryan_pfts,2019-03-01 03:07:37
RT @SportsCentre: #Lightning winning streak comes to an end at 10 games after 4-1 loss in Boston. #Bruins broke it open with three goals in…,Jackson I.,2019-03-01 03:07:36
Dirty water! #bostonstrong — watching Tampa Bay Lightning vs Boston Bruins,Cliff Bennett,2019-03-01 03:06:51
RT @SportsCentre: #Lightning winning streak comes to an end at 10 games after 4-1 loss in Boston. #Bruins broke it open with three goals in…,TSN,2019-03-01 03:06:45
TAMPA BAY LIGHTNING - - - L - - - 1 - - 4 - - -    -,Paul Andrew Stebbins (poetryman777),2019-03-01 03:06:10
@RandallMoore26 Good Evening Randall my Boston Bruins Beat the Tampa Bay Lightning Tonight 4-1 at Home at TD Garden #GoBruinsGo BABY #BruinsNation Stanley Cup Champions Title Number 2 My Bruins Won the Stanley Cup in 2011 They Beat the Vancouver Canucks in 7 Games,Mahdi Galib,2019-03-01 03:05:58
"RT @BBurnsNHL: FINAL: #Bolts fall 4-1 in Boston, ending their franchise record win streak at 10 games. Lightning also had a 14-game point s…",Ryan Bass,2019-03-01 03:05:48
Dirty water! — watching Tampa Bay Lightning vs Boston Bruins,Cliff Bennett,2019-03-01 03:05:21
"NHL- Boston 4, Tampa Bay 1 final. The win extends Bruins streak to 15 straight with a point, and ends a Lightning 10 game win streak and 14 game points streak. Boston is now 38-17-9 and will host New Jersey Saturday #NHLBruins",Eastern Maine,2019-03-01 03:05:15
Boston Bruins beat Tampa Bay Lightning 4-1! Another great game by the Black &amp; Gold. #bruins #bostonbruins #Bostonhockey #hockey #bostonsports #bostonathlete https://t.co/8n6Dlzw8ut,Boston Athlete Magazine,2019-03-01 03:05:13
Deserved win against Tampa Bay Lightning.,daniel søren  tangen,2019-03-01 03:05:10
RT @SportsCentre: #Lightning winning streak comes to an end at 10 games after 4-1 loss in Boston. #Bruins broke it open with three goals in…,Rob McKenzie,2019-03-01 03:04:47
"RT @BBurnsNHL: FINAL: #Bolts fall 4-1 in Boston, ending their franchise record win streak at 10 games. Lightning also had a 14-game point s…",Mugiwara Moistache,2019-03-01 03:04:38
#Lightning winning streak comes to an end at 10 games after 4-1 loss in Boston. #Bruins broke it open with three goals in the third and finish the month of February with a record of 11-0-2. #NHL  https://t.co/D3OG6X1N2y https://t.co/jR9YnS2DZi,SportsCentre,2019-03-01 03:04:30
The Boston Bruins can indeed beat the Tampa Bay Lightning https://t.co/AnAaQ5W6tE,Lauren Azevedo,2019-03-01 03:04:06
"RT @BBurnsNHL: FINAL: #Bolts fall 4-1 in Boston, ending their franchise record win streak at 10 games. Lightning also had a 14-game point s…",Cody Gonzalez,2019-03-01 03:04:04
RT @dianacnearhos: That’s the game. Bruins beat the Lightning 4-1. Tampa Bay hasn’t looked this bad in a long while.,TampaBayTimesSports,2019-03-01 03:03:53
"2U’s 2K’s and a HUGE 2Points for the B’s taking down the NHL’s best, Tampa Bay Lightning! Let that be a warning to the rest of the NHL 👀 don’t sleep on this team",Jordan Cosco,2019-03-01 03:03:44
"RT @BBurnsNHL: FINAL: #Bolts fall 4-1 in Boston, ending their franchise record win streak at 10 games. Lightning also had a 14-game point s…",Brode(u)r,2019-03-01 03:03:37
"Impressive win for the B’s, but this was Tampa Bay’s second night of a back to back and third game in four days. Have to admit the Lightning weren’t at their best, but still, a very good win for the Bruins. #NHLBruins",SUPER BOWL CHAMPIONS,2019-03-01 03:03:28
"RT @BBurnsNHL: FINAL: #Bolts fall 4-1 in Boston, ending their franchise record win streak at 10 games. Lightning also had a 14-game point s…",El Cruz 🦶🦶 👏👏 🌬️ U-C-F! ⚔️,2019-03-01 03:03:24
That’s the game. Bruins beat the Lightning 4-1. Tampa Bay hasn’t looked this bad in a long while.,Diana C. Nearhos,2019-03-01 03:03:16
I for one am NOT afraid of Tampa Bay Lightning. This bruins team is too good imagine whats gonna happen when Pasta returns,Kara Ashley,2019-03-01 03:03:05
"FINAL: #Bolts fall 4-1 in Boston, ending their franchise record win streak at 10 games. Lightning also had a 14-game point streak snapped. Tampa Bay falls to 49-12-4 (102 pts.) on the season. Still own a 17-point lead over the Bruins in the Atlantic. #TBLvsBOS",Bryan Burns,2019-03-01 03:02:29
"Before I could look up if Tampa Bay had trailed by or lost by 4+ goals this season, the Lightning finally got on the board as Cirelli tipped in a shot from the point by Palat. 4-1 Bruins at 13:52 of the 3rd period

#NHLBruins #Lightning #MetroBoston",Richard Slate,2019-03-01 02:53:55
RT @TheRichMaclone: The Tampa Bay Lightning right now. #Bruins https://t.co/2Wzec27VF0,Kristin Nielsen,2019-03-01 02:52:30
"I’ll just say this because this game doesn’t matter at all. Still an 17 point lead in our division. 

In a 16 game season the Bucs lost 12 games. 

It took the Tampa Bay Lightning 65 games to reach that same amount of losses. 

#GoBolts",Devin ⚡,2019-03-01 02:51:09
Tampa Bay Lightning 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂.,daniel søren  tangen,2019-03-01 02:50:54
this might sound like gibberish but hear me out. the tampa bay lightning are only good when they’re rolling. but it’s a delicate roll. all it takes is one team to pick them apart and they disintegrate pretty fast.,Jordan DeFigio,2019-03-01 02:50:43
@mscars391 That team is called the Tampa Bay Lightning.,"Truman S. Preston, Esquire",2019-03-01 02:50:18
RT @TheTimNazzaro: ThE tAmPa BaY lIgHtNiNg ArE tHe BeSt TeAm In HoCkEy https://t.co/h4JDsGgnC5,Zack McLaren,2019-03-01 02:49:42
The Tampa Bay Lightning in the third period against The Bruins https://t.co/dQRYZsZI5L,Vaughn Of The Blackwater,2019-03-01 02:49:27
The Floodgates have opened up at the Garden!!! Jesus.... — watching Tampa Bay Lightning vs Boston Bruins,Joe Lowry,2019-03-01 02:49:04
Bad game tonight for us. Tampa Bay Lightning,Daniel Rivera,2019-03-01 02:48:56
ThE tAmPa BaY lIgHtNiNg ArE tHe BeSt TeAm In HoCkEy https://t.co/h4JDsGgnC5,Tim Nazzaro,2019-03-01 02:48:52
The Tampa Bay Lightning right now. #Bruins https://t.co/2Wzec27VF0,Rich Maclone,2019-03-01 02:48:25
&gt;THE ABSOLUTE STATE OF THE TAMPA BAY HOCKEY LIGHTNING,Lifelong Salt Lake Stallions Fan,2019-03-01 02:46:55
